event_id,timestamp,particle_type,energy_gev,momentum_x,momentum_y,momentum_z,detector_id,is_anomaly
2656567,2026-01-16T11:56:32.100712,proton,791.34,-150.05,13.52,47.58,DET_003,True
7186659,2026-01-16T11:56:32.202987,muon,872.46,307.96,369.88,435.84,DET_003,False
1673066,2026-01-16T11:56:32.304312,electron,538.25,210.61,-367.65,297.11,DET_003,False
6350583,2026-01-16T11:56:32.405364,photon,567.86,-450.86,140.94,-472.9,DET_001,False
8762516,2026-01-16T11:56:32.506163,photon,841.23,128.55,-489.45,127.55,DET_002,False
7296276,2026-01-16T11:56:32.608153,electron,289.23,-347.19,-293.22,-88.37,DET_003,False
7134711,2026-01-16T11:56:32.711190,proton,405.58,-212.63,260.25,262.06,DET_001,False
2949411,2026-01-16T11:56:32.913935,proton,920.14,184.23,-66.88,-118.57,DET_002,False
8550314,2026-01-16T11:56:33.014960,proton,134.31,-302.0,-61.28,-181.34,DET_001,False
2357363,2026-01-16T11:56:33.116224,photon,878.09,-439.86,-100.45,246.83,DET_003,False
8129330,2026-01-16T11:56:33.218102,photon,144.63,445.43,72.78,163.29,DET_002,False
4064508,2026-01-16T11:56:33.320453,photon,252.26,-401.49,468.46,478.07,DET_001,False
7907955,2026-01-16T11:56:33.421816,muon,150.1,17.47,-475.39,-393.21,DET_001,False
9411761,2026-01-16T11:56:33.522738,proton,512.51,-179.03,-70.53,-333.39,DET_001,False
2731000,2026-01-16T11:56:33.626055,proton,708.69,-296.07,92.13,467.33,DET_001,False
3818100,2026-01-16T11:56:33.729701,muon,333.55,135.61,419.34,-285.04,DET_003,False
3957632,2026-01-16T11:56:33.831508,muon,437.71,-353.07,317.94,262.21,DET_002,False
4562841,2026-01-16T11:56:33.932551,photon,542.71,44.38,-332.72,480.65,DET_002,False
5222831,2026-01-16T11:56:34.034571,photon,164.5,-291.7,-137.36,-430.4,DET_003,False
4350019,2026-01-16T11:56:34.135710,photon,818.31,45.01,276.87,323.6,DET_002,False
9551070,2026-01-16T11:56:34.237609,proton,446.56,374.5,-94.5,-315.74,DET_003,False
5934865,2026-01-16T11:56:34.339390,electron,932.91,347.94,-67.92,191.87,DET_001,False
2926892,2026-01-16T11:56:34.441401,photon,699.76,460.94,71.33,388.3,DET_003,False
9237505,2026-01-16T11:56:34.542694,electron,217.86,-378.02,-51.45,458.22,DET_003,True
3369488,2026-01-16T11:56:34.643517,electron,835.26,-83.46,-241.89,-252.56,DET_003,False
4540416,2026-01-16T11:56:34.746641,electron,779.0,-390.14,24.85,-360.08,DET_001,False
3299542,2026-01-16T11:56:34.847377,photon,898.41,297.03,-37.3,383.13,DET_003,False
4717790,2026-01-16T11:56:35.048958,electron,653.86,-407.21,-12.46,316.49,DET_003,False
2501416,2026-01-16T11:56:35.150508,electron,472.46,-129.23,-202.37,-440.87,DET_001,False
6259479,2026-01-16T11:56:35.353968,muon,745.44,-32.51,272.68,363.93,DET_003,False
1882788,2026-01-16T11:56:35.454823,electron,660.36,109.56,-255.03,-14.02,DET_002,False
7207231,2026-01-16T11:56:35.555862,electron,390.26,-198.38,348.68,-151.17,DET_001,False
4588488,2026-01-16T11:56:35.680638,electron,239.89,-421.67,-164.05,388.86,DET_002,False
4883149,2026-01-16T11:56:35.826864,photon,686.71,174.64,285.25,101.52,DET_003,False
7971925,2026-01-16T11:56:35.930399,photon,276.85,-178.27,2.43,-306.87,DET_003,False
2795237,2026-01-16T11:56:36.031147,photon,240.78,395.3,59.62,68.43,DET_003,False
3313963,2026-01-16T11:56:36.132543,photon,771.12,476.24,78.3,-347.47,DET_003,True
9723970,2026-01-16T11:56:36.234418,proton,476.13,-369.15,-446.67,82.94,DET_002,False
1786676,2026-01-16T11:56:36.335843,muon,673.11,236.3,-78.26,-377.39,DET_003,False
6230633,2026-01-16T11:56:36.437508,electron,778.26,154.81,-426.2,-34.4,DET_003,False
4677879,2026-01-16T11:56:36.538826,electron,116.37,-93.68,-24.41,99.45,DET_001,False
6866007,2026-01-16T11:56:36.640081,electron,880.35,-321.75,126.07,-263.7,DET_002,False
3488041,2026-01-16T11:56:36.741375,electron,209.95,-230.62,-103.94,-307.06,DET_001,False
6460436,2026-01-16T11:56:36.946264,photon,344.25,-251.26,-349.95,47.66,DET_003,False
1204264,2026-01-16T11:56:37.047194,photon,798.72,-245.94,73.7,493.24,DET_002,False
2258124,2026-01-16T11:56:37.148189,proton,473.85,-63.74,74.54,-78.31,DET_003,False
5394468,2026-01-16T11:56:37.249326,electron,712.2,123.98,-497.27,-276.38,DET_002,False
3530639,2026-01-16T11:56:37.350579,muon,249.04,-323.06,-421.85,-101.17,DET_003,False
8871608,2026-01-16T11:56:37.452299,photon,675.28,213.58,282.1,231.6,DET_003,False
3991925,2026-01-16T11:56:37.663236,proton,190.15,144.94,37.12,305.72,DET_002,False
6231178,2026-01-16T11:56:37.766780,photon,294.89,467.79,-3.07,101.93,DET_001,False
5044657,2026-01-16T11:56:37.867739,muon,687.52,41.61,-399.55,-243.68,DET_002,False
8017565,2026-01-16T11:56:37.968574,muon,763.01,83.62,-43.72,-483.29,DET_003,False
4000305,2026-01-16T11:56:38.070038,muon,576.09,-47.76,-458.99,216.27,DET_003,False
4975273,2026-01-16T11:56:38.171401,photon,797.07,-303.23,-63.14,330.04,DET_003,False
3561449,2026-01-16T11:56:38.273186,photon,371.2,-474.47,28.66,76.28,DET_003,False
4257774,2026-01-16T11:56:38.373945,proton,725.47,294.18,-61.67,-352.81,DET_001,False
4114599,2026-01-16T11:56:38.475066,proton,686.7,4.15,-117.95,160.99,DET_002,False
7522922,2026-01-16T11:56:38.576180,muon,179.89,-5.7,318.94,-275.65,DET_003,False
9910283,2026-01-16T11:56:38.677052,photon,150.5,294.14,300.67,289.34,DET_002,False
8283995,2026-01-16T11:56:38.778270,photon,832.82,15.38,306.11,-391.87,DET_003,False
7507851,2026-01-16T11:56:38.880683,photon,568.23,-178.84,266.42,22.63,DET_003,False
6554102,2026-01-16T11:56:38.982304,muon,185.81,-207.72,441.61,-430.78,DET_003,False
1585203,2026-01-16T11:56:39.083233,proton,288.27,213.81,-99.11,-311.36,DET_001,False
1127404,2026-01-16T11:56:39.184197,electron,515.94,-156.07,-497.79,-100.52,DET_003,False
7588808,2026-01-16T11:56:39.285239,electron,435.46,299.01,227.83,-149.32,DET_002,False
4615262,2026-01-16T11:56:39.385741,muon,761.49,20.66,412.51,306.72,DET_001,False
